Unnamed: 0,arrival_time,departure_time,street_marker,area,vio_time,vio_stay_time,date,week,noon
26068014,2016/11/29 9:09,13:33,C7232,Queensberry,13:09,24,2016/11/29,2,2
26069361,2016/11/29 8:24,8:58,13619W,Docklands,8:34,24,2016/11/29,2,1
26069857,2016/11/29 10:40,13:33,13028N,Docklands,12:40,53,2016/11/29,2,2
26078789,2016/11/29 12:56,18:14,6525S,The Mac,13:26,288,2016/11/29,2,2
26089146,2016/11/29 11:20,11:59,13808N,Docklands,11:35,24,2016/11/29,2,1
26091992,2016/11/29 8:11,15:12,13024N,Docklands,9:11,361,2016/11/29,2,1
26092586,2016/11/29 18:14,19:17,951W,Chinatown,18:44,33,2016/11/29,2,2
26108524,2016/11/29 11:51,14:32,C13708,Docklands,13:51,41,2016/11/29,2,2
26111176,2016/11/29 14:09,16:58,C5706,Queensberry,16:09,49,2016/11/29,2,2
26112960,2016/11/29 10:03,10:24,13418E,Docklands,10:13,11,2016/11/29,2,1
26123052,2016/11/29 7:30,9:53,13218N,Docklands,8:30,83,2016/11/29,2,1
26133286,2016/11/29 14:22,15:22,13033S,Docklands,14:37,45,2016/11/29,2,2
26137134,2016/11/29 13:10,14:45,13912E,Docklands,13:25,80,2016/11/29,2,2
26155859,2016/11/29 9:47,17:37,C13620,Docklands,11:47,350,2016/11/29,2,1
26158429,2016/11/29 13:06,16:18,9962N,Southbank,16:06,12,2016/11/29,2,2
26172419,2016/11/29 16:27,16:58,13222N,Docklands,16:42,16,2016/11/29,2,2
26180474,2016/11/29 16:29,17:43,330E,Hyatt,17:29,14,2016/11/29,2,2
26226429,2016/11/29 0:27,1:21,13632E,Docklands,0:37,44,2016/11/29,2,1
26228078,2016/11/29 10:59,12:33,1401W,Rialto,11:59,34,2016/11/29,2,1
26295687,2016/11/29 11:42,14:24,12003W,East Melbourne,13:42,42,2016/11/29,2,2
26299422,2016/11/29 11:18,12:04,2861S,Princes Theatre,11:48,16,2016/11/29,2,1
26313656,2016/11/29 13:34,14:53,C1222,Titles,14:34,19,2016/11/29,2,2
26332261,2016/11/29 18:17,18:41,13416E,Docklands,18:27,14,2016/11/29,2,2
26334111,2016/11/29 11:59,12:31,13332E,Docklands,12:14,17,2016/11/29,2,2
26345674,2016/11/29 13:06,15:18,C6750,Victoria Market,15:06,12,2016/11/29,2,2
26381368,2016/11/29 15:49,18:30,13310E,Docklands,17:49,41,2016/11/29,2,2
26390693,2016/11/29 13:18,14:23,12477S,Jolimont,14:18,5,2016/11/29,2,2
26398543,2016/11/29 19:16,23:16,13352E,Docklands,21:16,120,2016/11/29,2,2
26409296,2016/11/29 11:27,15:15,134E,Regency,13:27,108,2016/11/29,2,2
26428627,2016/11/29 12:42,13:21,1188E,Hardware,13:12,9,2016/11/29,2,2
26430678,2016/11/29 18:04,18:30,13399W,Docklands,18:19,11,2016/11/29,2,2
26430811,2016/11/29 8:50,11:41,11810E,Jolimont,9:50,111,2016/11/29,2,1
26458016,2016/11/29 16:13,17:43,5292E,Courtney,17:13,30,2016/11/29,2,2
26469017,2016/11/29 10:57,11:38,13628E,Docklands,11:27,11,2016/11/29,2,1
26499220,2016/11/29 7:30,9:37,11607S,West Melbourne,9:30,7,2016/11/29,2,1
26503749,2016/11/29 7:30,16:54,5148E,Courtney,11:30,324,2016/11/29,2,1
26525510,2016/11/29 9:58,11:04,346E,Hyatt,10:58,6,2016/11/29,2,1
26551228,2016/11/29 15:44,17:53,6035S,Mint,17:44,9,2016/11/29,2,2
26557209,2016/11/29 8:50,14:43,14257W,University,12:50,113,2016/11/29,2,2
26589467,2016/11/29 10:20,11:53,5560E,Queensberry,10:50,63,2016/11/29,2,1
26607376,2016/11/29 12:07,14:17,12400N,Jolimont,14:07,10,2016/11/29,2,2
26611970,2016/11/29 10:02,12:45,13486E,Docklands,12:02,43,2016/11/29,2,2
26620342,2016/11/29 12:43,13:06,13911W,Docklands,12:53,13,2016/11/29,2,2
26620516,2016/11/29 9:04,17:48,910E,Degraves,9:34,494,2016/11/29,2,1
26631716,2016/11/29 15:02,18:30,12388N,Jolimont,17:02,88,2016/11/29,2,2
26678370,2016/11/29 8:26,9:09,951W,Chinatown,8:56,13,2016/11/29,2,1
26693753,2016/11/29 16:23,18:30,13703W,Docklands,18:23,7,2016/11/29,2,2
26705951,2016/11/29 13:05,14:21,12288N,Jolimont,14:05,16,2016/11/29,2,2
26708374,2016/11/29 11:37,15:43,C13520,Docklands,13:37,126,2016/11/29,2,2
26775916,2016/11/29 10:40,11:28,914E,Degraves,11:10,18,2016/11/29,2,1
26777101,2016/11/29 7:30,11:02,13705W,Docklands,9:30,92,2016/11/29,2,1
26800487,2016/11/29 15:43,18:30,12073W,East Melbourne,17:43,47,2016/11/29,2,2
26801244,2016/11/29 9:30,14:03,13397W,Docklands,11:30,153,2016/11/29,2,1
26838041,2016/11/29 13:50,14:57,5268E,Courtney,14:50,7,2016/11/29,2,2
26839671,2016/11/29 9:45,10:44,7041S,Victoria Market,10:00,44,2016/11/29,2,1
26842945,2016/11/29 9:45,11:07,C688,City Square,10:45,22,2016/11/29,2,1
26861435,2016/11/29 12:10,14:07,C7030,Victoria Market,13:10,57,2016/11/29,2,2
26867848,2016/11/29 12:41,16:46,13864N,Docklands,14:41,125,2016/11/29,2,2
26876384,2016/11/29 9:46,11:19,12383S,Jolimont,10:46,33,2016/11/29,2,1
26876518,2016/11/29 13:29,14:09,7039S,Victoria Market,13:44,25,2016/11/29,2,2
26899635,2016/11/29 13:41,15:19,5276E,Courtney,14:41,38,2016/11/29,2,2
26920072,2016/11/29 13:20,15:31,2283S,Spencer,15:20,11,2016/11/29,2,2
26947266,2016/11/29 12:13,13:26,1297W,Tavistock,13:13,13,2016/11/29,2,2
26951065,2016/11/29 13:30,15:35,C6636,Titles,15:30,5,2016/11/29,2,2
26960004,2016/11/29 9:43,10:54,C810,Library,10:43,11,2016/11/29,2,1
26961051,2016/11/29 13:30,15:49,11999W,East Melbourne,15:30,19,2016/11/29,2,2
26972202,2016/11/29 16:10,16:38,2897S,Library,16:25,13,2016/11/29,2,2
26995759,2016/11/29 16:56,17:41,13234N,Docklands,17:11,30,2016/11/29,2,2
26995838,2016/11/29 9:54,12:58,1526E,Spencer,11:54,64,2016/11/29,2,1
26996438,2016/11/29 8:43,10:24,330E,Hyatt,9:43,41,2016/11/29,2,1
27004511,2016/11/29 7:30,8:08,13574E,Docklands,7:45,23,2016/11/29,2,1
27022923,2016/11/29 11:56,13:03,C1222,Titles,12:56,7,2016/11/29,2,2
27037757,2016/11/29 14:41,15:24,1175W,Hardware,15:11,13,2016/11/29,2,2
27044728,2016/11/29 14:37,16:14,698E,City Square,15:37,37,2016/11/29,2,2
27047654,2016/11/29 7:30,10:58,13308N,Docklands,9:30,88,2016/11/29,2,1
27056946,2016/11/29 7:30,9:01,10107W,Queensberry,7:45,76,2016/11/29,2,1
27060939,2016/11/29 12:06,12:44,1454E,Family,12:36,8,2016/11/29,2,2
27096310,2016/11/29 7:30,10:09,5149W,Courtney,8:00,129,2016/11/29,2,1
27109666,2016/11/29 17:10,18:30,12381S,Jolimont,18:10,20,2016/11/29,2,2
27115640,2016/11/29 12:54,16:00,1516E,Markilles,13:24,156,2016/11/29,2,2
27122374,2016/11/29 15:57,18:30,1894N,Twin Towers,16:57,93,2016/11/29,2,2
27126036,2016/11/29 12:27,13:32,13244N,Docklands,13:27,5,2016/11/29,2,2
27141585,2016/11/29 21:04,22:06,1858N,Rialto,21:34,32,2016/11/29,2,2
27144267,2016/11/29 7:38,9:52,12288N,Jolimont,8:38,74,2016/11/29,2,1
27169450,2016/11/29 7:33,8:13,961W,Library,8:03,10,2016/11/29,2,1
27170291,2016/11/29 9:05,12:14,8328E,Southbank,12:05,9,2016/11/29,2,2
27186263,2016/11/29 17:27,19:44,2299S,Spencer,19:27,17,2016/11/29,2,2
27186876,2016/11/29 14:21,17:19,2037S,Rialto,14:51,148,2016/11/29,2,2
27200860,2016/11/29 9:07,13:46,9884N,Southbank,12:07,99,2016/11/29,2,2
27209103,2016/11/29 18:00,19:30,907W,Banks,18:30,60,2016/11/29,2,2
27215433,2016/11/29 10:05,10:43,7023S,Victoria Market,10:35,8,2016/11/29,2,1
27266879,2016/11/29 7:50,17:48,C13536,Docklands,9:50,478,2016/11/29,2,1
27274338,2016/11/29 8:24,9:34,682E,City Square,9:24,10,2016/11/29,2,1
27278621,2016/11/29 9:59,10:50,816E,Library,10:29,21,2016/11/29,2,1
27290368,2016/11/29 9:01,12:09,9888N,Southbank,12:01,8,2016/11/29,2,2
27345539,2016/11/29 17:38,18:30,13367W,Docklands,17:53,37,2016/11/29,2,2
27364598,2016/11/29 10:10,12:18,6028N,Mint,12:10,8,2016/11/29,2,2
27372920,2016/11/29 16:05,17:20,5048E,Courtney,16:35,45,2016/11/29,2,2
27381514,2016/11/29 11:11,11:56,13866N,Docklands,11:41,15,2016/11/29,2,1
27399780,2016/11/29 11:10,12:18,39W,Twin Towers,12:10,8,2016/11/29,2,2
27418593,2016/11/29 13:52,14:29,1450E,Family,14:22,7,2016/11/29,2,2
27419634,2016/11/29 10:16,12:54,13262N,Docklands,12:16,38,2016/11/29,2,2
27421247,2016/11/29 7:30,8:14,5261W,Courtney,8:00,14,2016/11/29,2,1
27428843,2016/11/29 10:10,11:36,686E,City Square,11:10,26,2016/11/29,2,1
27431447,2016/11/29 13:27,18:30,13312N,Docklands,13:42,288,2016/11/29,2,2
27471080,2016/11/29 11:15,11:57,791W,Library,11:45,12,2016/11/29,2,1
27473177,2016/11/29 16:38,18:30,13808N,Docklands,16:53,97,2016/11/29,2,2
27480946,2016/11/29 13:08,14:45,2346N,Windsor,14:08,37,2016/11/29,2,2
27501796,2016/11/29 11:29,15:04,12392N,Jolimont,13:29,95,2016/11/29,2,2
27502310,2016/11/29 7:30,8:48,13041S,Docklands,8:30,18,2016/11/29,2,1
27502487,2016/11/29 13:23,13:59,7021S,Victoria Market,13:53,6,2016/11/29,2,2
27536333,2016/11/29 8:57,17:06,C544,Regency,10:57,369,2016/11/29,2,1
27538952,2016/11/29 12:50,18:07,13675W,Docklands,14:50,197,2016/11/29,2,2
27574898,2016/11/29 12:25,14:49,977W,Banks,13:25,84,2016/11/29,2,2
27591332,2016/11/29 12:12,13:39,1861S,Rialto,13:12,27,2016/11/29,2,2
27605822,2016/11/29 16:26,17:26,6538N,The Mac,16:56,30,2016/11/29,2,2
27607725,2016/11/29 7:30,17:21,13717W,Docklands,10:30,411,2016/11/29,2,1
27643511,2016/11/29 10:23,11:44,12271S,Jolimont,11:23,21,2016/11/29,2,1
27655433,2016/11/29 11:23,13:04,C1246,Titles,12:23,41,2016/11/29,2,2
27659683,2016/11/29 16:15,18:30,C13516,Docklands,18:15,15,2016/11/29,2,2
27702968,2016/11/29 13:21,15:16,C1224,Titles,14:21,55,2016/11/29,2,2
27718869,2016/11/29 12:52,15:07,106E,Regency,14:52,15,2016/11/29,2,2
27747026,2016/11/29 17:40,19:30,2037S,Rialto,18:10,80,2016/11/29,2,2
27754448,2016/11/29 13:43,15:13,12435S,Jolimont,14:43,30,2016/11/29,2,2
27763620,2016/11/29 10:04,10:31,13876N,Docklands,10:19,12,2016/11/29,2,1
27797835,2016/11/29 10:16,13:32,1536E,Spencer,12:16,76,2016/11/29,2,2
27803366,2016/11/29 16:00,18:03,13377W,Docklands,16:15,108,2016/11/29,2,2
27830374,2016/11/29 17:13,18:30,2344N,Windsor,18:13,17,2016/11/29,2,2
27839269,2016/11/29 12:59,15:42,13693W,Docklands,14:59,43,2016/11/29,2,2
27865088,2016/11/29 9:45,18:26,C5450,Queensberry,13:45,281,2016/11/29,2,2
27876585,2016/11/29 16:15,18:30,C13552,Docklands,18:15,15,2016/11/29,2,2
27903256,2016/11/29 10:39,12:11,C1218,Titles,11:39,32,2016/11/29,2,1
27909829,2016/11/29 13:14,17:37,C5572,Queensberry,17:14,23,2016/11/29,2,2
27924654,2016/11/29 12:01,13:23,C1168,Hardware,13:01,22,2016/11/29,2,2
27935450,2016/11/29 7:30,8:37,12364N,East Melbourne,8:30,7,2016/11/29,2,1
27957376,2016/11/29 11:09,13:28,11756E,Jolimont,13:09,19,2016/11/29,2,2
27976251,2016/11/29 9:59,14:09,C296,Hyatt,11:59,130,2016/11/29,2,1
27986445,2016/11/29 16:17,18:34,10017S,Southbank,18:17,17,2016/11/29,2,2
27988165,2016/11/29 10:51,14:36,1863S,Rialto,11:51,165,2016/11/29,2,1
28013697,2016/11/29 9:12,9:39,13468E,Docklands,9:27,12,2016/11/29,2,1
28027019,2016/11/29 11:16,12:22,1736N,Twin Towers,12:16,6,2016/11/29,2,2
28039962,2016/11/29 14:55,17:12,13664E,Docklands,16:55,17,2016/11/29,2,2
28083577,2016/11/29 7:33,9:13,2374N,Windsor,8:33,40,2016/11/29,2,1
28087940,2016/11/29 8:23,18:06,7331W,West Melbourne,9:23,523,2016/11/29,2,1
28089725,2016/11/29 17:07,18:30,981W,Banks,18:07,23,2016/11/29,2,2
28103889,2016/11/29 9:19,11:42,11812E,Jolimont,10:19,83,2016/11/29,2,1
28106031,2016/11/29 16:03,17:25,1736N,Twin Towers,17:03,22,2016/11/29,2,2
28124060,2016/11/29 15:55,18:30,13751W,Docklands,17:55,35,2016/11/29,2,2
28134186,2016/11/29 7:52,9:39,10197W,Queensberry,8:52,47,2016/11/29,2,1
28138175,2016/11/29 14:29,16:14,11875W,Jolimont,15:29,45,2016/11/29,2,2
28147003,2016/11/29 14:28,16:11,C794,Library,15:28,43,2016/11/29,2,2
28161351,2016/11/29 9:40,12:31,11762E,Jolimont,11:40,51,2016/11/29,2,1
28168793,2016/11/29 17:45,18:12,13381W,Docklands,18:00,12,2016/11/29,2,2
28181007,2016/11/29 10:52,13:11,13659W,Docklands,12:52,19,2016/11/29,2,2
28225649,2016/11/29 15:52,16:30,6625S,Titles,16:22,8,2016/11/29,2,2
28237868,2016/11/29 7:30,8:38,334E,Hyatt,8:30,8,2016/11/29,2,1
28303250,2016/11/29 9:58,18:11,C2840,Princes Theatre,11:58,373,2016/11/29,2,1
28361176,2016/11/29 10:41,11:55,13037S,Docklands,11:41,14,2016/11/29,2,1
28372415,2016/11/29 16:42,17:03,13397W,Docklands,16:57,6,2016/11/29,2,2
28373086,2016/11/29 11:43,12:36,1449W,Family,12:13,23,2016/11/29,2,2
28405864,2016/11/29 11:59,12:56,791W,Library,12:29,27,2016/11/29,2,2
28421456,2016/11/29 12:57,14:05,5121W,Courtney,13:57,8,2016/11/29,2,2
28434351,2016/11/29 16:36,19:00,C616,Regency,18:36,24,2016/11/29,2,2
28442291,2016/11/29 9:55,17:29,909W,Banks,10:25,424,2016/11/29,2,1
28443586,2016/11/29 10:25,11:03,13418E,Docklands,10:35,28,2016/11/29,2,1
28453457,2016/11/29 12:51,13:35,13866N,Docklands,13:21,14,2016/11/29,2,2
28463508,2016/11/29 8:06,10:49,8007W,Southbank,10:06,43,2016/11/29,2,1
28468037,2016/11/29 8:05,10:44,13247S,Docklands,10:05,39,2016/11/29,2,1
28503590,2016/11/29 7:35,9:51,C13584,Docklands,9:35,16,2016/11/29,2,1
28525058,2016/11/29 13:06,13:43,13045S,Docklands,13:21,22,2016/11/29,2,2
28537990,2016/11/29 15:31,16:44,7029S,Victoria Market,16:31,13,2016/11/29,2,2
28546388,2016/11/29 17:18,19:30,13207S,Docklands,19:18,12,2016/11/29,2,2
28546391,2016/11/29 13:22,16:29,8676E,Southbank,16:22,7,2016/11/29,2,2
28572322,2016/11/29 12:08,14:19,13488E,Docklands,14:08,11,2016/11/29,2,2
28582032,2016/11/29 14:32,16:11,5288E,Courtney,15:32,39,2016/11/29,2,2
28588687,2016/11/29 15:30,15:51,13912E,Docklands,15:45,6,2016/11/29,2,2
28595003,2016/11/29 7:34,11:56,C8004,West Melbourne,11:34,22,2016/11/29,2,1
28632170,2016/11/29 9:07,11:12,C580,Regency,11:07,5,2016/11/29,2,1
28654964,2016/11/29 13:30,14:28,13723W,Docklands,14:00,28,2016/11/29,2,2
28659161,2016/11/29 16:15,18:30,C13688,Docklands,18:15,15,2016/11/29,2,2
28679671,2016/11/29 10:14,12:47,10003S,Southbank,12:14,33,2016/11/29,2,2
28704939,2016/11/29 7:45,17:13,43W,Twin Towers,8:15,538,2016/11/29,2,1
28718308,2016/11/29 8:45,9:41,907W,Banks,9:15,26,2016/11/29,2,1
28725675,2016/11/29 7:30,17:23,13715W,Docklands,10:30,413,2016/11/29,2,1
28744208,2016/11/29 14:23,15:35,1413W,Rialto,15:23,12,2016/11/29,2,2
28778356,2016/11/29 9:59,13:05,1211W,Titles,10:59,126,2016/11/29,2,1
28786769,2016/11/29 13:07,13:40,7015S,Victoria Market,13:22,18,2016/11/29,2,2
28792165,2016/11/29 12:19,13:43,13033S,Docklands,12:34,69,2016/11/29,2,2
28803524,2016/11/29 10:07,11:24,9441S,Southbank,11:07,17,2016/11/29,2,1
28849002,2016/11/29 7:50,8:52,5592E,Queensberry,8:20,32,2016/11/29,2,1
28869332,2016/11/29 9:15,11:29,13039S,Docklands,10:15,74,2016/11/29,2,1
28873110,2016/11/29 16:02,17:55,13412E,Docklands,16:17,98,2016/11/29,2,2
28922432,2016/11/29 9:41,13:04,9976N,Southbank,12:41,23,2016/11/29,2,2
28926842,2016/11/29 13:49,14:30,13808N,Docklands,14:04,26,2016/11/29,2,2
28928582,2016/11/29 15:04,16:10,5292E,Courtney,16:04,6,2016/11/29,2,2
28939510,2016/11/29 11:22,14:45,C2644,Princes Theatre,13:22,83,2016/11/29,2,2
28976525,2016/11/29 9:35,10:32,916E,Degraves,10:05,27,2016/11/29,2,1
28980969,2016/11/29 15:03,23:00,5400E,Courtney,15:33,447,2016/11/29,2,2
28985673,2016/11/29 10:35,11:26,6619S,Titles,11:05,21,2016/11/29,2,1
28992706,2016/11/29 13:58,15:33,5284E,Courtney,14:58,35,2016/11/29,2,2
29004814,2016/11/29 15:00,17:41,C1148,Hardware,16:00,101,2016/11/29,2,2
29006672,2016/11/29 14:26,16:03,1315W,RACV,15:26,37,2016/11/29,2,2
29040213,2016/11/29 14:51,15:31,2849S,Princes Theatre,15:21,10,2016/11/29,2,2
29042292,2016/11/29 18:31,19:29,797W,Library,19:01,28,2016/11/29,2,2
29072151,2016/11/29 13:38,14:52,5278E,Courtney,14:38,14,2016/11/29,2,2
29124532,2016/11/29 13:45,15:44,12267S,Jolimont,14:45,59,2016/11/29,2,2
29133724,2016/11/29 18:23,19:30,C688,City Square,19:23,7,2016/11/29,2,2
29135592,2016/11/29 11:23,11:51,7013S,Victoria Market,11:38,13,2016/11/29,2,1
29138355,2016/11/29 15:36,17:38,12461S,Jolimont,16:36,62,2016/11/29,2,2
29139039,2016/11/29 11:03,11:23,7037S,Victoria Market,11:18,5,2016/11/29,2,1
29139512,2016/11/29 17:49,20:30,C642,Regency,19:49,41,2016/11/29,2,2
29164271,2016/11/29 13:09,14:00,959W,Library,13:39,21,2016/11/29,2,2
29199010,2016/11/29 16:08,16:45,4382E,The Mac,16:38,7,2016/11/29,2,2
29199909,2016/11/29 9:51,12:01,9517S,Southbank,11:51,10,2016/11/29,2,1
29201316,2016/11/29 15:38,17:14,C1115,McKillop,16:38,36,2016/11/29,2,2
29219242,2016/11/29 7:59,10:49,C9106,University,9:59,50,2016/11/29,2,1
29242255,2016/11/29 10:59,12:26,9433S,Southbank,11:59,27,2016/11/29,2,1
29253748,2016/11/29 8:29,11:01,C13656,Docklands,10:29,32,2016/11/29,2,1
29259037,2016/11/29 7:52,15:17,C8058,West Melbourne,11:52,205,2016/11/29,2,1
29306348,2016/11/29 7:47,10:48,C13580,Docklands,9:47,61,2016/11/29,2,1
29345547,2016/11/29 10:37,12:01,C1136,Hardware,11:37,24,2016/11/29,2,1
29348096,2016/11/29 7:30,10:01,3435S,Library,7:45,136,2016/11/29,2,1
29376182,2016/11/29 10:49,12:18,1316E,RACV,11:19,59,2016/11/29,2,1
29399583,2016/11/29 17:20,18:25,C826,Library,18:20,5,2016/11/29,2,2
29408427,2016/11/29 10:10,12:54,2295S,Spencer,12:10,44,2016/11/29,2,2
29418211,2016/11/29 13:50,14:59,C1148,Hardware,14:50,9,2016/11/29,2,2
29423195,2016/11/29 9:08,10:45,9451S,Southbank,10:08,37,2016/11/29,2,1
29425539,2016/11/29 8:53,9:15,13381W,Docklands,9:08,7,2016/11/29,2,1
29437928,2016/11/29 18:20,19:30,C1142,Hardware,19:20,10,2016/11/29,2,2
29461769,2016/11/29 11:35,14:01,13219S,Docklands,13:35,26,2016/11/29,2,2
29470377,2016/11/29 14:35,16:55,75W,Princes Theatre,16:35,20,2016/11/29,2,2
29494922,2016/11/29 9:15,11:20,12442N,Jolimont,11:15,5,2016/11/29,2,1
29524251,2016/11/29 11:19,13:31,4833W,Titles,13:19,12,2016/11/29,2,2
29530973,2016/11/29 15:11,16:20,C1162,Hardware,16:11,9,2016/11/29,2,2
29532274,2016/11/29 13:37,15:37,12465S,Jolimont,14:37,60,2016/11/29,2,2
29536709,2016/11/29 9:22,12:34,8297W,Southbank,12:22,12,2016/11/29,2,2
29542804,2016/11/29 17:36,19:57,C4834,Titles,19:36,21,2016/11/29,2,2
29563439,2016/11/29 16:16,17:52,11877W,Jolimont,17:16,36,2016/11/29,2,2
29587008,2016/11/29 13:47,14:23,1316E,RACV,14:17,6,2016/11/29,2,2
29599148,2016/11/29 11:12,12:39,1175W,Hardware,11:42,57,2016/11/29,2,1
29628685,2016/11/29 12:04,16:08,13246N,Docklands,13:04,184,2016/11/29,2,2
29635465,2016/11/29 17:01,18:11,C1142,Hardware,18:01,10,2016/11/29,2,2
29641438,2016/11/29 17:54,18:30,11503S,West Melbourne,18:09,21,2016/11/29,2,2
29684272,2016/11/29 16:15,19:43,13428E,Docklands,18:15,88,2016/11/29,2,2
29685196,2016/11/29 11:26,12:53,5222E,Courtney,12:26,27,2016/11/29,2,2
29708645,2016/11/29 17:33,20:06,14E,Twin Towers,19:33,33,2016/11/29,2,2
29745233,2016/11/29 17:37,20:30,C244,Hyatt,19:37,53,2016/11/29,2,2
29752243,2016/11/29 16:04,17:36,C1218,Titles,17:04,32,2016/11/29,2,2
29756808,2016/11/29 18:09,20:30,C544,Regency,20:09,21,2016/11/29,2,2
29761913,2016/11/29 8:22,10:09,1861S,Rialto,9:22,47,2016/11/29,2,1
29774571,2016/11/29 8:31,11:28,12481S,Jolimont,9:31,117,2016/11/29,2,1
29798950,2016/11/29 14:19,18:30,9948N,Southbank,17:19,71,2016/11/29,2,2
29807872,2016/11/29 13:03,16:36,1725S,Twin Towers,14:03,153,2016/11/29,2,2
29815368,2016/11/29 18:13,19:30,C2940,Hardware,19:13,17,2016/11/29,2,2
29841648,2016/11/29 18:50,19:28,4101W,Victoria Market,19:20,8,2016/11/29,2,2
29860044,2016/11/29 7:30,11:51,2299S,Spencer,9:30,141,2016/11/29,2,1
29868046,2016/11/29 14:48,18:26,12349S,East Melbourne,16:48,98,2016/11/29,2,2
29905638,2016/11/29 18:18,19:30,C700,City Square,19:18,12,2016/11/29,2,2
29917392,2016/11/29 18:00,20:30,C300,Hyatt,20:00,30,2016/11/29,2,2
29928271,2016/11/29 15:36,15:52,10053S,Southbank,15:46,6,2016/11/29,2,2
29945215,2016/11/29 10:31,11:13,13226N,Docklands,10:46,27,2016/11/29,2,1
29962029,2016/11/29 9:59,10:26,11929W,East Melbourne,10:14,12,2016/11/29,2,1
29964119,2016/11/29 8:32,15:21,C13576,Docklands,10:32,289,2016/11/29,2,1
29983769,2016/11/29 14:16,15:34,87W,Regency,15:16,18,2016/11/29,2,2
29989817,2016/11/29 17:57,20:30,C560,Regency,19:57,33,2016/11/29,2,2
30004687,2016/11/29 16:19,17:04,949W,Chinatown,16:49,15,2016/11/29,2,2
30013032,2016/11/29 14:09,16:22,13306E,Docklands,16:09,13,2016/11/29,2,2
30029320,2016/11/29 7:30,10:09,C13726,Docklands,9:30,39,2016/11/29,2,1
30037295,2016/11/29 7:30,18:30,C7036,Victoria Market,8:30,600,2016/11/29,2,1
30066808,2016/11/29 17:15,20:30,C552,Regency,19:15,75,2016/11/29,2,2
30067137,2016/11/29 11:39,12:15,6669S,Titles,12:09,6,2016/11/29,2,2
30075812,2016/11/29 10:27,14:35,6263S,Regency,14:27,8,2016/11/29,2,2
30087225,2016/11/29 15:24,15:53,13033S,Docklands,15:39,14,2016/11/29,2,2
30103060,2016/11/29 15:37,15:55,13418E,Docklands,15:47,8,2016/11/29,2,2
30105559,2016/11/29 11:14,13:53,13482E,Docklands,13:14,39,2016/11/29,2,2
30108368,2016/11/29 15:06,16:27,6619S,Titles,15:36,51,2016/11/29,2,2
30125193,2016/11/29 8:26,13:14,C556,Regency,10:26,168,2016/11/29,2,1
30129493,2016/11/29 8:51,15:41,C128,Regency,11:51,230,2016/11/29,2,1
30141236,2016/11/29 14:39,16:52,12287S,Jolimont,15:39,73,2016/11/29,2,2
30155789,2016/11/29 18:26,19:30,789W,Library,18:56,34,2016/11/29,2,2
30173447,2016/11/29 13:44,16:13,13428E,Docklands,15:44,29,2016/11/29,2,2
30205710,2016/11/29 14:52,16:02,2344N,Windsor,15:52,10,2016/11/29,2,2
30211027,2016/11/29 12:59,14:16,12445S,Jolimont,13:59,17,2016/11/29,2,2
30234501,2016/11/29 9:25,16:33,13669W,Docklands,11:25,308,2016/11/29,2,1
30235860,2016/11/29 13:16,13:58,13619W,Docklands,13:26,32,2016/11/29,2,2
30303337,2016/11/29 14:11,15:19,2565S,Supreme,15:11,8,2016/11/29,2,2
30307249,2016/11/29 11:15,11:53,907W,Banks,11:45,8,2016/11/29,2,1
30317214,2016/11/29 10:13,10:35,13619W,Docklands,10:23,12,2016/11/29,2,1
30323162,2016/11/29 10:38,11:55,9218N,Southbank,11:38,17,2016/11/29,2,1
30324993,2016/11/29 7:44,9:50,959W,Library,8:14,96,2016/11/29,2,1
30354010,2016/11/29 8:29,18:30,5142E,Courtney,12:29,361,2016/11/29,2,2
30354400,2016/11/29 14:02,15:09,11603S,West Melbourne,15:02,7,2016/11/29,2,2
30362105,2016/11/29 12:31,13:20,2551S,Hardware,13:01,19,2016/11/29,2,2
30362899,2016/11/29 12:10,13:39,1916N,Hyatt,13:10,29,2016/11/29,2,2
30362962,2016/11/29 8:49,10:48,13031S,Docklands,9:04,104,2016/11/29,2,1
30367182,2016/11/29 13:19,14:29,1435W,Family,14:19,10,2016/11/29,2,2
30401973,2016/11/29 12:12,14:02,425W,Windsor,13:12,50,2016/11/29,2,2
30430771,2016/11/29 11:47,13:47,12441S,Jolimont,12:47,60,2016/11/29,2,2
30439323,2016/11/29 9:29,11:50,4825W,Titles,11:29,21,2016/11/29,2,1
30464801,2016/11/29 9:35,18:13,93W,Regency,10:35,458,2016/11/29,2,1
30466761,2016/11/29 14:22,17:29,13683W,Docklands,16:22,67,2016/11/29,2,2
30493332,2016/11/29 13:09,14:15,1457W,Family,14:09,6,2016/11/29,2,2
30546063,2016/11/29 7:58,8:41,13367W,Docklands,8:13,28,2016/11/29,2,1
30550352,2016/11/29 11:44,13:55,549W,Regency,13:44,11,2016/11/29,2,2
30565881,2016/11/29 10:36,11:48,1732N,Twin Towers,11:36,12,2016/11/29,2,1
30586678,2016/11/29 9:20,11:31,5104E,Courtney,9:50,101,2016/11/29,2,1
30600914,2016/11/29 16:41,17:30,951W,Chinatown,17:11,19,2016/11/29,2,2
30626597,2016/11/29 7:35,17:13,10330E,Queensberry,11:35,338,2016/11/29,2,1
30641250,2016/11/29 20:20,20:52,13758E,Docklands,20:30,22,2016/11/29,2,2
30673090,2016/11/29 15:52,19:01,1709S,Markilles,17:52,69,2016/11/29,2,2
